t_s,ch,vbus_V,current_A,power_W
3552.441504,0,5.999805,-0.0003320,-0.0019919
3552.442563,0,5.998828,-0.0000620,-0.0003719
3552.443678,0,6.000586,-0.0003320,-0.0019922
3552.444736,0,5.999609,0.0003120,0.0018719
3552.445794,0,5.998242,0.0000200,0.0001200
3552.446909,0,5.995313,-0.0003960,-0.0023741
3552.447967,0,5.997656,-0.0001860,-0.0011156
3552.449025,0,5.997266,-0.0003960,-0.0023749
3552.450140,0,6.000977,-0.0000820,-0.0004921
3552.451198,0,5.999219,-0.0000400,-0.0002400
3552.452315,0,6.002148,0.0001040,0.0006242
3552.453372,0,5.998242,-0.0000400,-0.0002399
3552.454430,0,5.998828,-0.0000400,-0.0002400
3552.455546,0,6.000977,0.0001040,0.0006241
3552.456603,0,5.994727,-0.0001240,-0.0007433
3552.457661,0,6.000781,0.0000400,0.0002400
3552.458776,0,5.998047,0.0000000,0.0000000
3552.459834,0,5.997852,-0.0000620,-0.0003719
3552.460950,0,5.999609,-0.0003320,-0.0019919
3552.462008,0,5.999414,-0.0000200,-0.0001200
3552.463066,0,6.000000,-0.0005000,-0.0030000
3552.464181,0,5.999805,-0.0001860,-0.0011160
3552.465239,0,5.997266,-0.0001460,-0.0008756
3552.466354,0,5.995703,-0.0004380,-0.0026261
3552.467412,0,5.998828,0.0000000,0.0000000
3552.468470,0,5.998438,0.0000620,0.0003719
3552.469585,0,5.998828,0.0001040,0.0006239
3552.470643,0,6.001172,-0.0000820,-0.0004921
3552.471702,0,5.995703,0.0001040,0.0006236
3552.472818,0,6.000195,0.0003740,0.0022441
3552.473876,0,6.000391,-0.0000820,-0.0004920
3552.474992,0,6.000195,0.0013140,0.0078843
3552.476049,0,5.995117,0.0004380,0.0026259
3552.477107,0,5.996680,0.0050040,0.0300074
3552.478223,0,5.998438,0.0014600,0.0087577
3552.479280,0,5.999219,-0.0001460,-0.0008759
3552.480338,0,6.001172,0.0000400,0.0002400
3552.481454,0,5.997852,-0.0001240,-0.0007437
3552.482513,0,5.995508,0.0001660,0.0009953
3552.483628,0,5.999609,0.0000200,0.0001200
3552.484686,0,5.999414,-0.0001040,-0.0006239
3552.485744,0,6.002734,0.0001460,0.0008764
3552.486859,0,5.998047,-0.0001240,-0.0007438
3552.487917,0,5.997461,0.0000820,0.0004918
3552.489032,0,5.996680,-0.0000200,-0.0001199
3552.490090,0,6.001172,0.0001040,0.0006241
3552.491148,0,5.997070,0.0002280,0.0013673
3552.492264,0,5.998242,-0.0002080,-0.0012476
3552.493322,0,6.001367,-0.0004580,-0.0027486
3552.494380,0,6.000781,0.0001460,0.0008761
3552.495495,0,5.997461,-0.0005200,-0.0031187
3552.496553,0,5.998633,0.0000820,0.0004919
3552.497668,0,5.998242,-0.0001460,-0.0008757
3552.498726,0,5.999219,-0.0001860,-0.0011159
3552.499784,0,5.996484,0.0000000,0.0000000
3552.500899,0,5.998242,0.0002080,0.0012476
3552.501959,0,5.998242,-0.0001240,-0.0007438
3552.503018,0,6.001172,-0.0003740,-0.0022444
3552.504133,0,5.998047,-0.0002920,-0.0017514
3552.505191,0,5.999219,0.0001240,0.0007439
3552.506306,0,5.998242,-0.0001660,-0.0009957
3552.507364,0,5.998242,-0.0001040,-0.0006238
3552.508422,0,5.998242,-0.0001240,-0.0007438
3552.509537,0,5.996484,-0.0001460,-0.0008755
3552.510595,0,5.996289,-0.0001660,-0.0009954
3552.511712,0,5.995313,-0.0000820,-0.0004916
3552.514053,0,5.997852,-0.0000620,-0.0003719
3552.515819,0,5.999219,0.0000000,0.0000000
3552.517580,0,5.998828,0.0002500,0.0014997
3552.519337,0,6.003320,0.0000820,0.0004923
3552.521095,0,5.999219,-0.0000820,-0.0004919
3552.522853,0,5.997070,-0.0001040,-0.0006237
3552.524612,0,5.999219,0.0002500,0.0014998
3552.526370,0,5.998633,0.0000820,0.0004919
3552.526794,0,5.997852,0.0000820,0.0004918
3552.527909,0,6.000000,-0.0000620,-0.0003720
3552.528967,0,5.998828,0.0000000,0.0000000
3552.530025,0,6.001367,-0.0000200,-0.0001200
3552.531140,0,5.997461,-0.0001660,-0.0009956
3552.532201,0,5.997852,0.0003740,0.0022432
3552.533259,0,5.998242,-0.0000400,-0.0002399
3552.534375,0,5.998438,0.0001660,0.0009957
3552.535432,0,5.998633,-0.0000620,-0.0003719
3552.536548,0,5.997656,-0.0000820,-0.0004918
3552.537605,0,5.999414,-0.0002700,-0.0016198
3552.538663,0,6.001367,-0.0002280,-0.0013683
3552.539779,0,5.997656,-0.0002700,-0.0016194
3552.540836,0,5.997852,0.0001040,0.0006238
3552.541896,0,5.999609,-0.0004780,-0.0028678
3552.543012,0,5.998633,0.0001240,0.0007438
3552.544070,0,5.997656,0.0000000,0.0000000
3552.545185,0,5.997852,-0.0003540,-0.0021232
3552.546243,0,5.997852,-0.0001040,-0.0006238
3552.547300,0,6.000586,-0.0002700,-0.0016202
3552.548416,0,5.997070,-0.0002080,-0.0012474
3552.549473,0,5.999414,0.0000000,0.0000000
3552.550531,0,5.998828,-0.0001860,-0.0011158
3552.551647,0,5.998242,-0.0000820,-0.0004919
3552.552705,0,5.998047,-0.0003740,-0.0022433
3552.553821,0,5.999414,-0.0000200,-0.0001200
3552.554879,0,5.997852,0.0001040,0.0006238
3552.555936,0,6.002148,-0.0000400,-0.0002401
3552.557052,0,5.999805,0.0005620,0.0033719
3552.558109,0,5.997852,0.0000400,0.0002399
3552.559225,0,5.996680,0.0000820,0.0004917
3552.560283,0,5.996875,-0.0002700,-0.0016192
3552.561340,0,5.998633,-0.0000400,-0.0002399
3552.562458,0,5.997266,-0.0001460,-0.0008756
3552.563517,0,6.000195,-0.0001660,-0.0009960
3552.564575,0,6.000195,-0.0000400,-0.0002400
3552.565690,0,5.995703,0.0002080,0.0012471
3552.566748,0,5.999609,0.0003120,0.0018719
3552.567864,0,5.999023,0.0001660,0.0009958
3552.568921,0,6.000977,0.0001460,0.0008761
3552.569979,0,5.999023,-0.0001660,-0.0009958
3552.571095,0,5.997070,0.0001040,0.0006237
3552.572156,0,5.997852,-0.0002920,-0.0017514
3552.573215,0,6.000195,0.0005000,0.0030001
3552.574331,0,5.998828,-0.0001460,-0.0008758
3552.575389,0,5.995898,0.0000000,0.0000000
3552.576504,0,5.999023,0.0000000,0.0000000
3552.577562,0,6.000000,-0.0003320,-0.0019920
3552.578619,0,5.995898,0.0000200,0.0001199
3552.579735,0,5.996484,0.0000400,0.0002399
3552.580793,0,5.999219,-0.0004780,-0.0028676
3552.581851,0,5.999414,0.0000820,0.0004920
3552.582967,0,5.998633,-0.0000820,-0.0004919
3552.584025,0,5.998047,-0.0002700,-0.0016195
3552.585140,0,5.998438,0.0000820,0.0004919
3552.586198,0,5.998828,-0.0000820,-0.0004919
3552.587256,0,5.998242,-0.0002500,-0.0014996
3552.588371,0,5.996875,0.0001460,0.0008755
3552.589429,0,5.999219,-0.0000620,-0.0003720
3552.590487,0,6.000391,0.0002700,0.0016201
3552.591602,0,5.994336,-0.0001460,-0.0008752
3552.592662,0,5.997070,0.0000820,0.0004918
3552.593778,0,6.000586,-0.0001040,-0.0006241
3552.594836,0,6.000391,-0.0002500,-0.0015001
3552.595894,0,5.995313,-0.0002080,-0.0012470
3552.597009,0,5.997656,0.0000400,0.0002399
3552.598067,0,6.000781,-0.0002700,-0.0016202
3552.599182,0,5.999805,-0.0001460,-0.0008760
3552.600240,0,5.998828,-0.0001240,-0.0007439
3552.601298,0,5.997070,0.0000200,0.0001199
3552.602415,0,5.998828,0.0001040,0.0006239
3552.603473,0,6.000781,-0.0002920,-0.0017522
3552.604531,0,5.999609,-0.0001240,-0.0007440
3552.605646,0,5.995313,-0.0001040,-0.0006235
3552.606704,0,6.000195,-0.0001240,-0.0007440
3552.607820,0,6.001172,0.0001460,0.0008762
3552.608877,0,5.998438,0.0003320,0.0019915
3552.609935,0,5.999609,-0.0000820,-0.0004920
3552.611051,0,6.000195,0.0001240,0.0007440
3552.612109,0,5.997852,0.0001460,0.0008757
3552.613167,0,5.999414,0.0000400,0.0002400
3552.614283,0,5.995508,0.0007500,0.0044966
3552.615340,0,5.995508,-0.0003120,-0.0018706
3552.616456,0,5.997461,-0.0001660,-0.0009956
3552.617513,0,5.997266,0.0001660,0.0009955
3552.618571,0,6.000391,0.0000820,0.0004920
3552.619687,0,5.999219,-0.0002700,-0.0016198
3552.620744,0,6.000000,-0.0002920,-0.0017520
3552.621860,0,5.999414,-0.0001460,-0.0008759
3552.622918,0,5.998828,-0.0001460,-0.0008758
3552.623976,0,5.998633,-0.0000620,-0.0003719
3552.625091,0,5.997852,0.0001040,0.0006238
3552.626149,0,5.997070,-0.0001460,-0.0008756
3552.627207,0,5.997852,-0.0002700,-0.0016194
3552.628322,0,5.999609,-0.0002500,-0.0014999
3552.629380,0,6.000977,-0.0001460,-0.0008761
3552.630495,0,5.999414,0.0001460,0.0008759
3552.631553,0,6.001758,-0.0000400,-0.0002401
3552.632613,0,6.000391,0.0001460,0.0008761
3552.633729,0,6.001367,0.0001460,0.0008762
3552.634786,0,5.997461,-0.0002920,-0.0017513
3552.635844,0,5.998242,0.0001660,0.0009957
3552.636959,0,5.996680,0.0000820,0.0004917
3552.638017,0,5.999609,-0.0002920,-0.0017519
3552.639133,0,5.996875,0.0002920,0.0017511
3552.640190,0,5.998438,-0.0002700,-0.0016196
3552.641248,0,5.999609,0.0001040,0.0006240
3552.642364,0,6.000391,0.0003320,0.0019921
3552.643423,0,5.999609,-0.0004580,-0.0027478
3552.644538,0,5.997070,-0.0000620,-0.0003718
3552.645596,0,6.000000,-0.0002700,-0.0016200
3552.646654,0,5.999414,-0.0005000,-0.0029997
3552.647769,0,6.000391,-0.0004380,-0.0026282
3552.648827,0,5.998047,-0.0000620,-0.0003719
3552.649885,0,6.001172,0.0004580,0.0027485
3552.651000,0,5.996289,-0.0004380,-0.0026264
3552.652058,0,5.997461,0.0000620,0.0003718
3552.653173,0,5.998828,-0.0000400,-0.0002400
3552.654231,0,5.997656,-0.0003740,-0.0022431
3552.655289,0,5.999609,0.0000200,0.0001200
3552.656404,0,5.996289,0.0000400,0.0002399
3552.657462,0,5.996484,0.0000000,0.0000000
3552.658578,0,5.998047,-0.0002920,-0.0017514
3552.659635,0,6.001367,0.0000000,0.0000000
3552.660693,0,5.997266,0.0002500,0.0014993
3552.661809,0,5.995703,-0.0001040,-0.0006236
3552.662869,0,5.994336,-0.0000620,-0.0003716
3552.663927,0,6.001367,-0.0001040,-0.0006241
3552.665042,0,5.997656,0.0000000,0.0000000
3552.666100,0,6.000000,0.0001040,0.0006240
3552.667215,0,5.999219,0.0000400,0.0002400
3552.668273,0,5.998438,0.0000200,0.0001200
3552.669331,0,5.997070,0.0004160,0.0024948
3552.670446,0,5.998047,0.0000000,0.0000000
3552.671504,0,5.997461,-0.0000820,-0.0004918
3552.672563,0,6.000586,0.0000200,0.0001200
3552.673679,0,5.999414,-0.0003960,-0.0023758
3552.674737,0,5.998828,0.0001460,0.0008758
3552.675852,0,5.997070,-0.0000620,-0.0003718
3552.676910,0,6.000391,-0.0002920,-0.0017521
3552.677968,0,5.996680,0.0000400,0.0002399
3552.679083,0,5.997656,-0.0001040,-0.0006238
3552.680141,0,5.999805,-0.0001240,-0.0007440
3552.681199,0,6.000977,-0.0001460,-0.0008761
3552.682314,0,5.996680,-0.0001240,-0.0007436
3552.683372,0,5.996680,-0.0001240,-0.0007436
3552.684487,0,6.003125,-0.0002080,-0.0012487
3552.685545,0,6.001367,0.0003120,0.0018724
3552.686603,0,5.998828,-0.0000400,-0.0002400
3552.687718,0,5.999023,0.0001040,0.0006239
3552.688776,0,5.998242,-0.0003120,-0.0018715
3552.689891,0,5.998828,-0.0000400,-0.0002400
3552.690949,0,5.997266,-0.0002700,-0.0016193
3552.692007,0,5.995898,-0.0002920,-0.0017508
3552.693124,0,5.998828,-0.0000200,-0.0001200
3552.694183,0,5.997656,-0.0003540,-0.0021232
3552.695241,0,5.999219,0.0000620,0.0003720
3552.696356,0,5.999609,0.0001240,0.0007440
3552.697414,0,5.996875,-0.0003960,-0.0023748
3552.698530,0,6.000391,-0.0001460,-0.0008761
3552.699587,0,6.000000,0.0000000,0.0000000
3552.700645,0,5.998047,-0.0000400,-0.0002399
3552.701761,0,5.997070,0.0000620,0.0003718
3552.702820,0,5.998242,-0.0000820,-0.0004919
3552.703878,0,5.999023,0.0001240,0.0007439
3552.704993,0,5.998242,-0.0003320,-0.0019914
3552.706051,0,5.998633,-0.0002080,-0.0012477
3552.707167,0,5.996289,-0.0001860,-0.0011153
3552.708224,0,5.998047,-0.0000620,-0.0003719
3552.709282,0,5.997656,-0.0000400,-0.0002399
3552.710398,0,5.997461,0.0004160,0.0024949
3552.711455,0,5.999219,-0.0000620,-0.0003720
3552.712571,0,5.999023,-0.0002920,-0.0017517
3552.713629,0,5.998633,0.0002920,0.0017516
3552.714687,0,5.999219,-0.0004380,-0.0026277
3552.715803,0,5.994727,0.0002280,0.0013668
3552.716860,0,5.997461,0.0001460,0.0008756
3552.717918,0,6.000000,-0.0001660,-0.0009960
3552.719034,0,5.999023,-0.0000400,-0.0002400
3552.720091,0,5.999414,-0.0000620,-0.0003720
3552.721207,0,5.998047,0.0000200,0.0001200
3552.722265,0,5.998633,0.0001460,0.0008758
3552.723325,0,5.998242,0.0002080,0.0012476
3552.724441,0,6.000586,0.0003120,0.0018722
3552.725499,0,6.001758,0.0000000,0.0000000
3552.726556,0,5.997656,-0.0000400,-0.0002399
3552.727672,0,6.001367,-0.0000400,-0.0002401
3552.728729,0,5.998438,-0.0001240,-0.0007438
3552.729845,0,6.000781,0.0000200,0.0001200
3552.730903,0,5.998047,-0.0001240,-0.0007438
3552.731960,0,5.996875,0.0000820,0.0004917
3552.733078,0,5.999609,0.0001040,0.0006240
3552.734136,0,5.999805,0.0000200,0.0001200
3552.735194,0,5.995508,0.0003120,0.0018706
3552.736309,0,6.000977,-0.0002700,-0.0016203
3552.737367,0,5.999609,0.0001460,0.0008759
3552.738482,0,5.999414,0.0000620,0.0003720
3552.739540,0,5.996094,-0.0001040,-0.0006236
3552.740598,0,6.000391,0.0000820,0.0004920
3552.741713,0,5.998242,0.0000400,0.0002399
3552.742771,0,5.997461,-0.0001040,-0.0006237
3552.743888,0,5.999805,-0.0000400,-0.0002400
3552.744945,0,5.998438,-0.0001240,-0.0007438
3552.746003,0,5.996484,-0.0002280,-0.0013672
3552.747118,0,5.998828,0.0000400,0.0002400
3552.748176,0,5.999023,-0.0004380,-0.0026276
3552.749234,0,5.996289,-0.0000400,-0.0002399
3552.750349,0,5.999609,-0.0001240,-0.0007440
3552.751407,0,5.997266,-0.0000400,-0.0002399
3552.752522,0,5.998047,0.0000000,0.0000000
3552.753583,0,5.995703,-0.0001660,-0.0009953
3552.754642,0,5.999219,0.0000820,0.0004919
3552.755757,0,5.998633,-0.0000820,-0.0004919
3552.756815,0,6.000781,0.0002280,0.0013682
3552.757872,0,5.998438,-0.0001040,-0.0006238
3552.758988,0,6.000586,0.0000200,0.0001200
3552.760046,0,5.998242,0.0000400,0.0002399
3552.761161,0,5.997852,-0.0001040,-0.0006238
3552.762219,0,5.999609,0.0002500,0.0014999
3552.763278,0,6.001953,-0.0000400,-0.0002401
3552.764394,0,5.998242,0.0002700,0.0016195
3552.765452,0,5.999414,0.0001860,0.0011159
3552.766510,0,5.998828,-0.0000620,-0.0003719
3552.767625,0,5.999219,-0.0003540,-0.0021237
3552.768683,0,5.999219,-0.0000200,-0.0001200
3552.769798,0,5.997266,-0.0003540,-0.0021230
3552.770856,0,5.997461,0.0003120,0.0018712
3552.771914,0,5.998633,-0.0004580,-0.0027474
3552.773030,0,5.999609,-0.0001040,-0.0006240
3552.774089,0,5.998828,0.0000400,0.0002400
3552.775204,0,5.998047,-0.0001460,-0.0008757
3552.776262,0,5.999805,0.0001860,0.0011160
3552.777320,0,5.999219,-0.0000820,-0.0004919
3552.778435,0,5.997266,-0.0000820,-0.0004918
3552.779493,0,5.999023,0.0001860,0.0011158
3552.780551,0,5.999219,-0.0003120,-0.0018718
3552.781666,0,5.998438,0.0002280,0.0013676
3552.782723,0,5.997461,0.0001240,0.0007437
3552.783841,0,5.997656,-0.0001460,-0.0008757
3552.784900,0,5.997461,-0.0001240,-0.0007437
3552.785958,0,5.998828,-0.0001040,-0.0006239
3552.787073,0,5.995898,-0.0002700,-0.0016189
3552.788131,0,5.997266,0.0003320,0.0019911
3552.789188,0,6.000195,0.0000400,0.0002400
3552.790304,0,6.000195,-0.0000620,-0.0003720
3552.791361,0,5.998828,0.0000000,0.0000000
3552.792477,0,5.998242,0.0001240,0.0007438
3552.793537,0,5.997656,0.0000000,0.0000000
3552.794595,0,6.000195,-0.0003540,-0.0021241
3552.795711,0,5.999805,-0.0000620,-0.0003720
3552.796768,0,5.998828,-0.0001040,-0.0006239
3552.797884,0,5.999219,0.0004160,0.0024957
3552.798942,0,6.000586,-0.0000820,-0.0004920
3552.799999,0,5.998242,-0.0000400,-0.0002399
3552.801115,0,6.001563,0.0001460,0.0008762
3552.802173,0,5.997266,-0.0001040,-0.0006237
3552.803289,0,5.997070,-0.0000400,-0.0002399
3552.804347,0,5.999609,-0.0001860,-0.0011159
3552.805405,0,5.997266,-0.0002500,-0.0014993
3552.806520,0,6.000000,-0.0001240,-0.0007440
3552.807578,0,6.000391,-0.0000400,-0.0002400
3552.808636,0,5.999023,-0.0002700,-0.0016197
3552.809751,0,5.998633,-0.0002920,-0.0017516
3552.810809,0,6.002148,-0.0005000,-0.0030011
3552.811924,0,6.000391,-0.0003540,-0.0021241
3552.814092,0,5.997461,-0.0002500,-0.0014994
3552.815857,0,6.000391,-0.0001040,-0.0006240
3552.817618,0,5.996875,0.0000200,0.0001199
3552.819375,0,5.997070,-0.0000200,-0.0001199
3552.821132,0,5.999805,-0.0001460,-0.0008760
3552.822890,0,6.000195,0.0001660,0.0009960
3552.824647,0,6.000195,0.0001660,0.0009960
3552.826407,0,5.996289,-0.0001660,-0.0009954
3552.827004,0,5.996484,-0.0001660,-0.0009954
3552.828119,0,5.995898,0.0002920,0.0017508
3552.829177,0,6.000000,-0.0002920,-0.0017520
3552.830235,0,5.997852,0.0003320,0.0019913
3552.831350,0,5.998828,-0.0000820,-0.0004919
3552.832408,0,5.998828,-0.0002700,-0.0016197
3552.833525,0,6.000586,0.0000820,0.0004920
3552.834583,0,5.996484,0.0003120,0.0018709
3552.835641,0,5.997266,0.0002500,0.0014993
3552.836756,0,5.998438,0.0003120,0.0018715
3552.837814,0,6.002539,-0.0002280,-0.0013686
3552.838929,0,5.999805,-0.0001040,-0.0006240
3552.839987,0,5.994922,0.0001240,0.0007434
3552.841045,0,5.998633,0.0001660,0.0009958
3552.842161,0,5.997266,-0.0000400,-0.0002399
3552.843218,0,5.997266,-0.0002500,-0.0014993
3552.844277,0,5.995898,0.0000000,0.0000000
3552.845392,0,6.000586,0.0000200,0.0001200
3552.846450,0,5.997266,0.0000820,0.0004918
3552.847565,0,5.997266,0.0001460,0.0008756
3552.848623,0,5.999609,-0.0002700,-0.0016199
3552.849681,0,5.992578,0.0000000,0.0000000
3552.850796,0,5.997461,0.0001660,0.0009956
3552.851854,0,5.998438,-0.0003320,-0.0019915
3552.852912,0,5.994922,-0.0000820,-0.0004916
3552.854029,0,5.998633,0.0000000,0.0000000
3552.855088,0,6.001563,-0.0000820,-0.0004921
3552.856203,0,6.001367,-0.0001240,-0.0007442
3552.857261,0,5.999023,-0.0002700,-0.0016197
3552.858318,0,5.999414,0.0002700,0.0016198
3552.859434,0,5.999805,-0.0000620,-0.0003720
3552.860492,0,6.000391,0.0003320,0.0019921
3552.861607,0,6.000000,0.0002500,0.0015000
3552.862665,0,5.997852,-0.0002500,-0.0014995
3552.863724,0,5.998633,-0.0003120,-0.0018716
3552.864840,0,5.996875,-0.0002080,-0.0012473
3552.865898,0,5.997266,0.0001460,0.0008756
3552.866955,0,6.001367,0.0000820,0.0004921
3552.868071,0,6.001953,0.0001660,0.0009963
3552.869128,0,5.999023,0.0000400,0.0002400
3552.870244,0,5.999414,0.0001860,0.0011159
3552.871302,0,6.000195,0.0000400,0.0002400
3552.872359,0,6.000781,0.0003960,0.0023763
3552.873475,0,5.999414,-0.0000200,-0.0001200
3552.874534,0,6.001563,0.0001660,0.0009963
3552.875592,0,5.997266,0.0000200,0.0001199
3552.876707,0,6.001953,0.0001240,0.0007442
3552.877765,0,6.000195,0.0000820,0.0004920
3552.878880,0,5.998633,0.0000200,0.0001200
3552.879938,0,5.997070,-0.0001660,-0.0009955
3552.880996,0,5.999609,-0.0002500,-0.0014999
3552.882111,0,5.998242,-0.0000200,-0.0001200
3552.883169,0,5.995898,0.0002700,0.0016189
3552.884229,0,5.995508,0.0001040,0.0006235
3552.885345,0,5.999609,0.0003740,0.0022439
3552.886403,0,5.999805,0.0002700,0.0016199
3552.887518,0,5.999609,-0.0003320,-0.0019919
3552.888576,0,5.998828,0.0003740,0.0022436
3552.889634,0,5.999414,-0.0002080,-0.0012479
3552.890749,0,5.997266,-0.0001040,-0.0006237
3552.891807,0,5.998242,0.0002500,0.0014996
3552.892922,0,5.997852,-0.0001040,-0.0006238
3552.893981,0,5.998828,0.0005620,0.0033713
3552.895040,0,5.999805,-0.0000820,-0.0004920
3552.896156,0,5.998047,0.0002080,0.0012476
3552.897214,0,5.999023,0.0006880,0.0041273
3552.898271,0,5.998242,0.0000200,0.0001200
3552.899387,0,5.997461,0.0002280,0.0013674
3552.900445,0,5.994727,0.0000620,0.0003717
3552.901560,0,5.999414,0.0000400,0.0002400
3552.902618,0,5.998047,0.0001040,0.0006238
3552.903676,0,5.999414,0.0003120,0.0018718
3552.904791,0,5.995508,-0.0001660,-0.0009953
3552.905849,0,5.997461,0.0004160,0.0024949
3552.906907,0,6.000000,-0.0000400,-0.0002400
3552.908022,0,5.999219,0.0000200,0.0001200
3552.909080,0,5.997070,-0.0002500,-0.0014993
3552.910195,0,5.997266,0.0002080,0.0012474
3552.911253,0,5.997852,0.0000000,0.0000000
3552.912311,0,5.992188,0.0153080,0.0917284
3552.913426,0,5.996094,0.0310560,0.1862147
3552.914486,0,5.999414,-0.0004580,-0.0027477
3552.915602,0,5.996484,0.0000200,0.0001199
3552.916660,0,6.002148,-0.0000820,-0.0004922
3552.917718,0,5.996289,-0.0003540,-0.0021227
3552.918833,0,5.999805,0.0003740,0.0022439
3552.919891,0,5.998242,0.0000200,0.0001200
3552.920949,0,6.000000,-0.0002920,-0.0017520
3552.922064,0,5.997852,-0.0000200,-0.0001200
3552.923122,0,5.999609,-0.0001040,-0.0006240
3552.924239,0,5.996680,0.0001860,0.0011154
3552.925297,0,6.001953,-0.0002500,-0.0015005
3552.926355,0,5.999414,0.0002500,0.0014999
3552.927470,0,5.999219,0.0004580,0.0027476
3552.928528,0,6.000781,-0.0001240,-0.0007441
3552.929586,0,5.998828,-0.0000820,-0.0004919
3552.930701,0,5.995117,-0.0001660,-0.0009952
3552.931759,0,5.999805,-0.0002700,-0.0016199
3552.932875,0,5.998242,0.0000400,0.0002399
3552.933933,0,5.997266,0.0000400,0.0002399
3552.934991,0,5.997656,0.0002280,0.0013675
3552.936107,0,5.999219,-0.0001460,-0.0008759
3552.937164,0,6.001563,0.0001040,0.0006242
3552.938280,0,5.998242,-0.0000820,-0.0004919
3552.939338,0,5.999414,-0.0000820,-0.0004920
3552.940395,0,5.998828,0.0001860,0.0011158
3552.941511,0,6.000781,-0.0002700,-0.0016202
3552.942569,0,5.998438,0.0013760,0.0082539
3552.943626,0,5.998828,0.0003120,0.0018716
3552.944744,0,5.996875,0.0001240,0.0007436
3552.945803,0,6.001172,0.0000620,0.0003721
3552.946918,0,5.997656,0.0002500,0.0014994
3552.947976,0,5.999414,0.0001460,0.0008759
3552.949034,0,6.002539,0.0001040,0.0006243
3552.950149,0,5.997461,0.0003120,0.0018712
3552.951207,0,6.000000,0.0008120,0.0048720
3552.952265,0,5.997852,0.0002700,0.0016194
3552.953381,0,5.998828,0.0004160,0.0024955
3552.954440,0,6.000781,0.0003740,0.0022443
3552.955556,0,6.001758,-0.0001040,-0.0006242
3552.956614,0,5.996875,-0.0000400,-0.0002399
3552.957672,0,5.997656,0.0001660,0.0009956
3552.958787,0,5.995898,0.0002080,0.0012471
3552.959845,0,5.998242,0.0000400,0.0002399
3552.960903,0,5.998438,0.0000200,0.0001200
3552.962018,0,5.999023,0.0002080,0.0012478
3552.963076,0,5.997461,0.0001240,0.0007437
3552.964192,0,5.999219,-0.0002700,-0.0016198
3552.965251,0,5.998438,0.0000400,0.0002399
3552.966309,0,5.996484,-0.0001660,-0.0009954
3552.967424,0,6.001367,-0.0003120,-0.0018724
3552.968481,0,5.997852,0.0002080,0.0012476
3552.969597,0,6.000977,0.0000820,0.0004921
3552.970655,0,5.995508,0.0000400,0.0002398
3552.971713,0,5.998438,0.0004380,0.0026273
3552.972828,0,5.997852,0.0002500,0.0014995
3552.973886,0,6.001367,0.0002280,0.0013683
3552.974944,0,5.998047,0.0004160,0.0024952
3552.976059,0,6.000586,-0.0002080,-0.0012481
3552.977117,0,5.998047,0.0000200,0.0001200
3552.978232,0,6.000391,-0.0001660,-0.0009961
3552.979290,0,6.000195,-0.0001040,-0.0006240
3552.980348,0,6.001367,-0.0000400,-0.0002401
3552.981463,0,5.996875,-0.0003320,-0.0019910
3552.982521,0,5.997656,0.0002280,0.0013675
3552.983579,0,5.997656,0.0000820,0.0004918
3552.984697,0,6.000391,-0.0002700,-0.0016201
3552.985755,0,6.000781,0.0000620,0.0003720
3552.986870,0,5.996875,-0.0002920,-0.0017511
3552.987928,0,5.998242,0.0000200,0.0001200
3552.988986,0,6.001758,0.0002080,0.0012484
3552.990101,0,5.997656,-0.0001660,-0.0009956
3552.991159,0,5.998438,-0.0000820,-0.0004919
3552.992274,0,5.995898,-0.0002280,-0.0013671
3552.993332,0,5.996484,0.0000620,0.0003718
3552.994391,0,5.999023,0.0001460,0.0008759
3552.995507,0,5.996875,0.0000200,0.0001199
3552.996565,0,5.999414,-0.0000820,-0.0004920
3552.997623,0,5.997461,0.0000820,0.0004918
3552.998738,0,5.999805,0.0001660,0.0009960
3552.999796,0,5.999609,0.0002500,0.0014999
3553.000911,0,5.997070,0.0003320,0.0019910
3553.001969,0,6.000586,0.0000820,0.0004920
3553.003027,0,6.000391,0.0020840,0.0125048
3553.004142,0,6.000586,-0.0000400,-0.0002400
3553.005200,0,6.000977,-0.0001240,-0.0007441
3553.006258,0,5.997461,-0.0001240,-0.0007437
3553.007373,0,5.999023,-0.0002280,-0.0013678
3553.008431,0,5.996680,0.0001040,0.0006237
3553.009547,0,5.996094,-0.0002500,-0.0014990
3553.010604,0,5.997656,0.0001040,0.0006238
3553.011662,0,6.000000,0.0000200,0.0001200
3553.012778,0,5.998438,-0.0002700,-0.0016196
3553.013835,0,5.996875,0.0001240,0.0007436
3553.014952,0,5.996875,0.0002500,0.0014992
3553.016011,0,5.999023,-0.0000620,-0.0003719
3553.017069,0,5.997070,0.0001240,0.0007436
3553.018184,0,5.999219,0.0003960,0.0023757
3553.019242,0,6.001563,0.0004380,0.0026287
3553.020300,0,6.002539,-0.0001040,-0.0006243
3553.021415,0,5.998242,0.0002920,0.0017515
3553.022473,0,5.997266,0.0001660,0.0009955
3553.023588,0,5.998828,0.0006240,0.0037433
3553.024647,0,5.997266,0.0014380,0.0086241
3553.025706,0,6.001758,0.0000000,0.0000000
3553.026821,0,5.998633,0.0001040,0.0006239
3553.027879,0,6.000781,0.0000620,0.0003720
3553.028937,0,5.997266,0.0002500,0.0014993
3553.030052,0,5.998438,0.0002280,0.0013676
3553.031109,0,5.996680,0.0000620,0.0003718
