t_s,ch,vbus_V,current_A,power_W
3437.310900,0,5.998828,-0.0000680,-0.0004079
3437.442741,0,5.998633,-0.0000680,-0.0004079
3437.574530,0,5.998828,0.0001020,0.0006119
3437.706367,0,5.998828,-0.0000300,-0.0001800
3437.838203,0,5.998828,-0.0000560,-0.0003359
3437.970041,0,5.998633,-0.0000940,-0.0005639
3438.101896,0,5.998828,-0.0000540,-0.0003239
3438.233708,0,5.999219,-0.0000300,-0.0001800
3438.365544,0,5.999023,-0.0000460,-0.0002760
3438.497335,0,5.998633,-0.0000740,-0.0004439
3438.629169,0,5.998828,-0.0000700,-0.0004199
3438.761011,0,5.998828,-0.0000700,-0.0004199
3438.892815,0,5.998828,-0.0000600,-0.0003599
3439.025143,0,5.999023,-0.0000720,-0.0004319
3439.156519,0,5.998828,-0.0000540,-0.0003239
3439.288296,0,5.999023,-0.0000900,-0.0005399
3439.420129,0,5.998828,-0.0000620,-0.0003719
3439.551962,0,5.998828,-0.0000280,-0.0001680
3439.683801,0,5.998633,-0.0000620,-0.0003719
3439.815661,0,5.999023,-0.0000440,-0.0002640
3439.947439,0,5.999023,-0.0001160,-0.0006959
3440.079276,0,5.998828,-0.0000220,-0.0001320
3440.211131,0,5.998828,-0.0000340,-0.0002040
3440.342931,0,5.999023,-0.0000780,-0.0004679
3440.474785,0,5.998828,-0.0000520,-0.0003119
3440.606608,0,5.998828,0.0000040,0.0000240
3440.738442,0,5.999023,-0.0000320,-0.0001920
3440.870251,0,5.998633,-0.0000820,-0.0004919
3441.002089,0,5.998633,-0.0000420,-0.0002519
3441.133927,0,5.999023,-0.0000380,-0.0002280
3441.265779,0,5.999023,-0.0000380,-0.0002280
3441.397557,0,5.999023,-0.0000540,-0.0003239
3441.529393,0,5.998828,-0.0000640,-0.0003839
3441.661232,0,5.998828,-0.0000660,-0.0003959
3441.793063,0,5.998828,-0.0000380,-0.0002280
3441.924899,0,5.998828,-0.0000600,-0.0003599
3442.056746,0,5.999023,-0.0000540,-0.0003239
3442.188526,0,5.999023,-0.0000560,-0.0003359
3442.320559,0,5.998828,-0.0000860,-0.0005159
3442.452182,0,5.999023,-0.0000540,-0.0003239
3442.584016,0,5.998828,0.0000760,0.0004559
3442.715857,0,5.998633,-0.0000420,-0.0002519
3442.847692,0,5.998828,-0.0000320,-0.0001920
3442.979528,0,5.998828,-0.0000420,-0.0002520
3443.111341,0,5.998633,-0.0000840,-0.0005039
3443.243155,0,5.999023,-0.0000640,-0.0003839
3443.374975,0,5.998828,-0.0000640,-0.0003839
3443.506816,0,5.998633,-0.0000420,-0.0002519
3443.638647,0,5.998633,-0.0000440,-0.0002639
3443.770481,0,5.998828,-0.0000840,-0.0005039
3443.902316,0,5.999023,-0.0000560,-0.0003359
3444.034156,0,5.998633,-0.0000320,-0.0001920
3444.165976,0,5.998828,-0.0000120,-0.0000720
3444.297813,0,5.998828,-0.0000540,-0.0003239
3444.429604,0,5.998633,-0.0000720,-0.0004319
3444.561439,0,5.999023,0.0000820,0.0004919
3444.693299,0,5.998828,-0.0000740,-0.0004439
3444.825133,0,5.998633,-0.0000720,-0.0004319
3444.956959,0,5.998828,-0.0000560,-0.0003359
3445.088778,0,5.999023,-0.0000540,-0.0003239
3445.220600,0,5.999023,-0.0000560,-0.0003359
3445.352433,0,5.999023,-0.0000640,-0.0003839
3445.484271,0,5.998828,-0.0000500,-0.0002999
3445.616067,0,5.998828,0.0000240,0.0001440
3445.747909,0,5.998828,-0.0000600,-0.0003599
3445.879744,0,5.998828,-0.0000460,-0.0002759
3446.011557,0,5.998633,-0.0000280,-0.0001680
3446.143395,0,5.998828,-0.0000380,-0.0002280
3446.275235,0,5.999023,-0.0000640,-0.0003839
3446.407070,0,5.999023,-0.0000280,-0.0001680
3446.538906,0,5.998828,-0.0000620,-0.0003719
3446.670740,0,5.998633,-0.0000900,-0.0005399
3446.802518,0,5.999023,-0.0000660,-0.0003959
3446.934382,0,5.999219,-0.0000640,-0.0003840
3447.066220,0,5.999023,-0.0000680,-0.0004079
3447.198058,0,5.998633,-0.0000360,-0.0002160
3447.329833,0,5.998633,-0.0000660,-0.0003959
3447.461656,0,5.998828,-0.0000700,-0.0004199
3447.593515,0,5.998828,0.0001600,0.0009598
3447.726014,0,5.998633,-0.0000480,-0.0002879
3447.857157,0,5.998828,-0.0000460,-0.0002759
3447.988993,0,5.998633,-0.0000760,-0.0004559
3448.120836,0,5.998633,-0.0000400,-0.0002399
3448.252669,0,5.998633,-0.0000700,-0.0004199
3448.384512,0,5.998828,-0.0000740,-0.0004439
3448.516291,0,5.998828,-0.0000320,-0.0001920
3448.648134,0,5.999023,-0.0000280,-0.0001680
3448.779970,0,5.998828,-0.0000520,-0.0003119
3448.911779,0,5.999023,-0.0000600,-0.0003599
3449.043616,0,5.998633,-0.0000540,-0.0003239
3449.175452,0,5.998828,-0.0000500,-0.0002999
3449.307315,0,5.998633,-0.0000380,-0.0002279
3449.439097,0,5.998828,-0.0000600,-0.0003599
3449.570957,0,5.999023,0.0001160,0.0006959
3449.702793,0,5.999023,-0.0000760,-0.0004559
3449.834630,0,5.999219,-0.0000380,-0.0002280
3449.966407,0,5.999023,-0.0000560,-0.0003359
3450.098291,0,5.998633,-0.0000460,-0.0002759
3450.230076,0,5.998633,-0.0000780,-0.0004679
3450.361909,0,5.999023,-0.0000600,-0.0003599
3450.493752,0,5.998633,-0.0000780,-0.0004679
3450.625586,0,5.998438,-0.0000300,-0.0001800
3450.757425,0,5.998633,-0.0000920,-0.0005519
3450.889203,0,5.998828,-0.0000560,-0.0003359
3451.021413,0,5.998633,-0.0000760,-0.0004559
3451.152908,0,5.998828,-0.0000760,-0.0004559
3451.284734,0,5.998633,-0.0000500,-0.0002999
3451.416525,0,5.998828,-0.0000460,-0.0002759
3451.548361,0,5.998828,-0.0000700,-0.0004199
3451.680193,0,5.999023,0.0000160,0.0000960
3451.812016,0,5.998633,-0.0000520,-0.0003119
3451.943841,0,5.999023,-0.0000280,-0.0001680
3452.075678,0,5.998828,-0.0000460,-0.0002759
3452.207515,0,5.998633,-0.0000520,-0.0003119
3452.339355,0,5.999023,-0.0000700,-0.0004199
3452.471193,0,5.998828,-0.0000280,-0.0001680
3452.603033,0,5.998828,0.0001160,0.0006959
3452.734810,0,5.999023,-0.0000660,-0.0003959
3452.866680,0,5.999219,-0.0000120,-0.0000720
3452.998513,0,5.999219,-0.0000320,-0.0001920
3453.130311,0,5.999023,-0.0000640,-0.0003839
3453.262145,0,5.998633,-0.0000300,-0.0001800
3453.393957,0,5.998828,-0.0000340,-0.0002040
3453.525788,0,5.998633,-0.0000580,-0.0003479
3453.657625,0,5.998828,-0.0000560,-0.0003359
3453.789438,0,5.999023,-0.0000880,-0.0005279
3453.921274,0,5.998828,-0.0000340,-0.0002040
3454.053113,0,5.998828,-0.0000400,-0.0002400
3454.184957,0,5.998828,-0.0000780,-0.0004679
3454.316926,0,5.998828,-0.0000660,-0.0003959
3454.448599,0,5.999023,-0.0000480,-0.0002880
3454.580434,0,5.999023,0.0000100,0.0000600
3454.712268,0,5.998828,-0.0000660,-0.0003959
3454.844107,0,5.998828,-0.0000560,-0.0003359
3454.975896,0,5.999023,-0.0000620,-0.0003719
3455.107730,0,5.999023,-0.0000460,-0.0002760
3455.239569,0,5.998828,-0.0000280,-0.0001680
3455.371379,0,5.998633,-0.0000500,-0.0002999
3455.503214,0,5.999023,-0.0000700,-0.0004199
3455.635060,0,5.999023,0.0000740,0.0004439
3455.766894,0,5.999023,-0.0000420,-0.0002520
3455.898737,0,5.998633,-0.0000200,-0.0001200
3456.030514,0,5.998828,-0.0000520,-0.0003119
3456.162349,0,5.998828,-0.0000860,-0.0005159
3456.294208,0,5.998828,-0.0000560,-0.0003359
3456.426827,0,5.998633,-0.0000380,-0.0002279
3456.557852,0,5.998828,-0.0000680,-0.0004079
3456.689690,0,5.998828,0.0000080,0.0000480
3456.821531,0,5.998438,-0.0000760,-0.0004559
3456.953366,0,5.998828,-0.0000380,-0.0002280
3457.085138,0,5.998633,-0.0000500,-0.0002999
3457.217028,0,5.998828,-0.0000320,-0.0001920
3457.348835,0,5.999023,-0.0000420,-0.0002520
3457.480671,0,5.998828,-0.0000660,-0.0003959
3457.612494,0,5.998828,-0.0000060,-0.0000360
3457.744300,0,5.998828,-0.0000460,-0.0002759
3457.876137,0,5.999023,-0.0000420,-0.0002520
3458.007959,0,5.999023,-0.0000680,-0.0004079
3458.139796,0,5.998633,-0.0000600,-0.0003599
3458.271600,0,5.998828,-0.0000440,-0.0002639
3458.403436,0,5.998828,-0.0000640,-0.0003839
3458.535287,0,5.998633,-0.0000820,-0.0004919
3458.667123,0,5.998633,-0.0000360,-0.0002160
3458.798960,0,5.998633,-0.0000100,-0.0000600
3458.930782,0,5.999023,-0.0000700,-0.0004199
3459.062618,0,5.999023,-0.0000740,-0.0004439
3459.194452,0,5.998828,-0.0000640,-0.0003839
3459.326227,0,5.998828,-0.0000640,-0.0003839
3459.458064,0,5.999023,-0.0000360,-0.0002160
3459.589899,0,5.998828,0.0000520,0.0003119
3459.722239,0,5.998828,-0.0000480,-0.0002879
3459.853561,0,5.999023,-0.0000280,-0.0001680
3459.985399,0,5.998828,-0.0000500,-0.0002999
3460.117242,0,5.998633,-0.0000560,-0.0003359
3460.249074,0,5.999023,-0.0000660,-0.0003959
3460.380859,0,5.998633,-0.0000520,-0.0003119
3460.512696,0,5.998828,-0.0000520,-0.0003119
3460.644520,0,5.998828,0.0000320,0.0001920
3460.776360,0,5.999219,-0.0000820,-0.0004919
3460.908199,0,5.998828,-0.0000540,-0.0003239
3461.040002,0,5.998633,-0.0000680,-0.0004079
3461.171837,0,5.998828,-0.0000380,-0.0002280
3461.303704,0,5.999023,-0.0000720,-0.0004319
3461.435484,0,5.998828,-0.0000620,-0.0003719
3461.567357,0,5.998633,-0.0000700,-0.0004199
3461.699191,0,5.998828,-0.0000280,-0.0001680
3461.830965,0,5.998828,-0.0000540,-0.0003239
3461.962804,0,5.999023,-0.0000600,-0.0003599
3462.094645,0,5.998828,-0.0000860,-0.0005159
3462.226477,0,5.998633,-0.0000520,-0.0003119
3462.358316,0,5.998828,-0.0000560,-0.0003359
3462.490129,0,5.998828,-0.0000220,-0.0001320
3462.621964,0,5.998828,-0.0000660,-0.0003959
3462.753797,0,5.998438,-0.0000680,-0.0004079
3462.885633,0,5.998828,-0.0000480,-0.0002879
3463.017768,0,5.998633,-0.0000840,-0.0005039
3463.149294,0,5.998828,-0.0000480,-0.0002879
3463.281128,0,5.998633,-0.0000560,-0.0003359
3463.412910,0,5.999023,-0.0000780,-0.0004679
3463.544783,0,5.998633,-0.0000300,-0.0001800
3463.676573,0,5.998828,-0.0000060,-0.0000360
3463.808408,0,5.998633,-0.0000220,-0.0001320
3463.940247,0,5.998633,-0.0000540,-0.0003239
3464.072079,0,5.999023,-0.0000720,-0.0004319
3464.203889,0,5.999023,-0.0000560,-0.0003359
3464.335751,0,5.998828,-0.0000560,-0.0003359
3464.467587,0,5.999023,-0.0000520,-0.0003119
3464.599369,0,5.998828,-0.0000740,-0.0004439
3464.731206,0,5.998828,0.0000940,0.0005639
3464.863036,0,5.998828,-0.0000740,-0.0004439
3464.994873,0,5.998828,-0.0000440,-0.0002639
3465.127753,0,5.998828,-0.0000640,-0.0003839
3465.258550,0,5.998633,-0.0000420,-0.0002519
3465.390385,0,5.998828,-0.0000340,-0.0002040
3465.522215,0,5.998828,-0.0000220,-0.0001320
3465.654053,0,5.999023,0.0000080,0.0000480
3465.785834,0,5.998633,-0.0000720,-0.0004319
3465.917670,0,5.998438,-0.0000380,-0.0002279
3466.049534,0,5.999023,-0.0000640,-0.0003839
3466.181368,0,5.999023,-0.0000560,-0.0003359
3466.313148,0,5.999023,-0.0000780,-0.0004679
3466.444993,0,5.998828,-0.0000440,-0.0002639
3466.576830,0,5.998438,-0.0000380,-0.0002279
3466.708636,0,5.998828,0.0000720,0.0004319
3466.840472,0,5.998438,-0.0000300,-0.0001800
3466.972331,0,5.999023,-0.0000540,-0.0003239
3467.104134,0,5.999023,-0.0000780,-0.0004679
3467.235981,0,5.999023,-0.0000200,-0.0001200
3467.367817,0,5.998828,-0.0000340,-0.0002040
3467.499594,0,5.998828,-0.0000580,-0.0003479
3467.631428,0,5.999023,-0.0000260,-0.0001560
3467.763262,0,5.999023,-0.0000700,-0.0004199
3467.895122,0,5.999023,-0.0000580,-0.0003479
3468.026928,0,5.998828,-0.0000340,-0.0002040
3468.158768,0,5.998828,-0.0000840,-0.0005039
3468.290604,0,5.998633,-0.0000660,-0.0003959
3468.423209,0,5.998438,-0.0000700,-0.0004199
3468.554256,0,5.999023,-0.0000640,-0.0003839
3468.686095,0,5.998633,0.0000480,0.0002879
3468.817935,0,5.998633,-0.0000460,-0.0002759
3468.949714,0,5.998828,-0.0001040,-0.0006239
3469.081545,0,5.998633,-0.0000620,-0.0003719
3469.213383,0,5.998828,-0.0000340,-0.0002040
3469.345200,0,5.999023,-0.0000820,-0.0004919
3469.477036,0,5.998828,-0.0000360,-0.0002160
3469.608891,0,5.998828,-0.0000340,-0.0002040
3469.740728,0,5.999023,0.0001040,0.0006239
3469.872564,0,5.999023,-0.0000600,-0.0003599
3470.004351,0,5.999023,-0.0000360,-0.0002160
3470.136190,0,5.998828,-0.0000540,-0.0003239
3470.268008,0,5.998633,-0.0000300,-0.0001800
3470.399845,0,5.998828,-0.0000740,-0.0004439
3470.531683,0,5.998633,-0.0000320,-0.0001920
3470.663509,0,5.998828,0.0000940,0.0005639
3470.795344,0,5.999219,-0.0000640,-0.0003840
3470.927182,0,5.999023,-0.0000520,-0.0003119
3471.058961,0,5.998633,-0.0000680,-0.0004079
3471.190835,0,5.998633,-0.0000460,-0.0002759
3471.322663,0,5.999023,-0.0000940,-0.0005639
3471.454504,0,5.998633,-0.0000560,-0.0003359
3471.586292,0,5.999023,-0.0000780,-0.0004679
3471.718789,0,5.999219,-0.0000300,-0.0001800
3471.849944,0,5.998828,-0.0000500,-0.0002999
3471.981782,0,5.999023,-0.0000920,-0.0005519
3472.113618,0,5.998633,-0.0000640,-0.0003839
3472.245454,0,5.998828,-0.0000580,-0.0003479
3472.377251,0,5.999023,-0.0000420,-0.0002520
3472.509084,0,5.998828,-0.0000320,-0.0001920
3472.640917,0,5.998828,-0.0000300,-0.0001800
3472.772753,0,5.998828,-0.0000840,-0.0005039
3472.904591,0,5.998633,-0.0000860,-0.0005159
3473.036402,0,5.999023,-0.0000460,-0.0002760
3473.168238,0,5.999023,-0.0000780,-0.0004679
3473.300083,0,5.998828,-0.0000680,-0.0004079
3473.431920,0,5.998633,-0.0000460,-0.0002759
3473.563703,0,5.998828,-0.0000360,-0.0002160
3473.695575,0,5.998828,0.0000940,0.0005639
3473.828747,0,5.998828,-0.0000400,-0.0002400
3473.959195,0,5.998828,-0.0000420,-0.0002520
3474.091061,0,5.998828,-0.0000820,-0.0004919
3474.222856,0,5.998633,-0.0000580,-0.0003479
3474.354691,0,5.998633,-0.0000800,-0.0004799
3474.486536,0,5.998828,-0.0000380,-0.0002280
3474.618373,0,5.998828,-0.0000520,-0.0003119
3474.750220,0,5.999023,0.0000080,0.0000480
3474.881998,0,5.998633,-0.0000380,-0.0002279
3475.013865,0,5.998828,-0.0000480,-0.0002879
3475.145657,0,5.998633,-0.0000580,-0.0003479
3475.277492,0,5.998633,-0.0000500,-0.0002999
3475.409317,0,5.998828,-0.0000240,-0.0001440
3475.541142,0,5.998828,-0.0000380,-0.0002280
3475.672986,0,5.998828,-0.0000760,-0.0004559
3475.804822,0,5.998633,0.0001080,0.0006479
3475.936665,0,5.999023,-0.0000460,-0.0002760
3476.068501,0,5.999023,-0.0000820,-0.0004919
3476.200283,0,5.998633,-0.0000900,-0.0005399
3476.332126,0,5.999023,-0.0000320,-0.0001920
3476.463963,0,5.999023,-0.0000320,-0.0001920
3476.595774,0,5.999023,-0.0000780,-0.0004679
3476.727610,0,5.998828,0.0000860,0.0005159
3476.859457,0,5.998828,-0.0000460,-0.0002759
3476.991291,0,5.998633,-0.0000100,-0.0000600
3477.124131,0,5.999023,-0.0000420,-0.0002520
3477.254933,0,5.998633,-0.0000460,-0.0002759
3477.386757,0,5.998828,-0.0000460,-0.0002759
3477.518558,0,5.998828,-0.0000380,-0.0002280
3477.650396,0,5.998438,-0.0000420,-0.0002519
3477.782235,0,5.999023,0.0001160,0.0006959
3477.914072,0,5.998828,-0.0000540,-0.0003239
3478.045897,0,5.998828,-0.0000280,-0.0001680
3478.177734,0,5.998828,-0.0000660,-0.0003959
3478.309570,0,5.999023,-0.0000520,-0.0003119
3478.441366,0,5.999023,-0.0000700,-0.0004199
3478.573202,0,5.998633,-0.0000760,-0.0004559
3478.705037,0,5.998828,0.0001340,0.0008038
3478.836874,0,5.999023,-0.0000840,-0.0005039
3478.968694,0,5.999023,-0.0000300,-0.0001800
3479.100542,0,5.998828,-0.0008760,-0.0052550
3479.232343,0,5.999023,-0.0000560,-0.0003359
3479.364180,0,5.998633,-0.0000680,-0.0004079
3479.496021,0,5.998438,-0.0000680,-0.0004079
3479.627847,0,5.998438,-0.0000540,-0.0003239
3479.759683,0,5.999023,0.0001360,0.0008159
3479.891501,0,5.998828,-0.0000840,-0.0005039
3480.023337,0,5.998828,-0.0000460,-0.0002759
3480.155134,0,5.999023,-0.0000660,-0.0003959
3480.286970,0,5.999219,-0.0000480,-0.0002880
3480.419633,0,5.999023,-0.0000180,-0.0001080
3480.550640,0,5.999023,-0.0000500,-0.0003000
3480.682476,0,5.999023,-0.0000740,-0.0004439
3480.814279,0,5.998828,-0.0000720,-0.0004319
3480.946117,0,5.999023,-0.0000460,-0.0002760
3481.077962,0,5.999023,-0.0000280,-0.0001680
3481.209802,0,5.999219,-0.0000340,-0.0002040
3481.341630,0,5.999023,-0.0000600,-0.0003599
3481.473467,0,5.999023,-0.0000960,-0.0005759
3481.605270,0,5.999219,-0.0000240,-0.0001440
3481.737084,0,5.998828,0.0001080,0.0006479
3481.868918,0,5.999023,-0.0000720,-0.0004319
3482.000769,0,5.999023,-0.0000560,-0.0003359
3482.132604,0,5.998633,-0.0000700,-0.0004199
3482.264430,0,5.998828,-0.0000760,-0.0004559
3482.396267,0,5.998828,-0.0000340,-0.0002040
3482.529598,0,5.998633,-0.0000340,-0.0002040
3482.659930,0,5.999023,-0.0000540,-0.0003239
3482.791707,0,5.999023,-0.0000280,-0.0001680
3482.923542,0,5.999219,-0.0000760,-0.0004559
3483.055379,0,5.998828,-0.0000700,-0.0004199
3483.187202,0,5.999023,-0.0000660,-0.0003959
3483.319029,0,5.999023,-0.0000520,-0.0003119
3483.450838,0,5.998828,-0.0000680,-0.0004079
3483.582678,0,5.999023,-0.0000440,-0.0002640
3483.714515,0,5.998633,-0.0000560,-0.0003359
3483.846354,0,5.999023,-0.0000420,-0.0002520
3483.978187,0,5.998438,-0.0000380,-0.0002279
3484.110024,0,5.998828,-0.0000420,-0.0002520
3484.241861,0,5.999023,-0.0000420,-0.0002520
3484.373669,0,5.998828,-0.0000860,-0.0005159
3484.505506,0,5.999023,-0.0000940,-0.0005639
3484.637347,0,5.998633,-0.0000160,-0.0000960
3484.769125,0,5.999023,-0.0000040,-0.0000240
3484.901002,0,5.998828,-0.0000440,-0.0002639
3485.032817,0,5.998828,-0.0000660,-0.0003959
3485.164652,0,5.999023,-0.0000540,-0.0003239
3485.296444,0,5.998633,-0.0000520,-0.0003119
3485.428280,0,5.998633,-0.0000240,-0.0001440
3485.560125,0,5.998828,-0.0000600,-0.0003599
3485.691961,0,5.999023,-0.0000720,-0.0004319
3485.825092,0,5.999219,0.0000960,0.0005759
3485.955619,0,5.998828,-0.0000880,-0.0005279
3486.087452,0,5.998828,-0.0000700,-0.0004199
3486.219260,0,5.998828,-0.0000500,-0.0002999
3486.351100,0,5.998828,-0.0000560,-0.0003359
3486.482938,0,5.998633,-0.0000560,-0.0003359
3486.614771,0,5.999023,-0.0000500,-0.0003000
3486.746586,0,5.998828,-0.0000460,-0.0002759
3486.878422,0,5.998828,-0.0000380,-0.0002280
3487.010202,0,5.999023,-0.0000300,-0.0001800
3487.142053,0,5.999023,-0.0000380,-0.0002280
3487.273889,0,5.998828,-0.0000560,-0.0003359
3487.405697,0,5.999219,-0.0000840,-0.0005039
3487.537532,0,5.998633,-0.0000560,-0.0003359
3487.669378,0,5.999023,-0.0000780,-0.0004679
3487.801213,0,5.998828,0.0001260,0.0007559
3487.933014,0,5.998828,-0.0000540,-0.0003239
3488.064836,0,5.998633,-0.0000820,-0.0004919
3488.196672,0,5.998828,-0.0000400,-0.0002400
3488.328509,0,5.998828,-0.0000300,-0.0001800
3488.460343,0,5.999023,-0.0000480,-0.0002880
3488.592158,0,5.999023,-0.0000640,-0.0003839
3488.723994,0,5.999023,-0.0000640,-0.0003839
3488.855847,0,5.998828,-0.0000540,-0.0003239
3488.987627,0,5.998633,-0.0000640,-0.0003839
3489.120526,0,5.998828,-0.0000460,-0.0002759
3489.251303,0,5.999023,-0.0000400,-0.0002400
3489.383137,0,5.998828,-0.0000540,-0.0003239
3489.514953,0,5.998828,-0.0000660,-0.0003959
3489.646811,0,5.999023,-0.0000440,-0.0002640
3489.778606,0,5.998633,0.0000760,0.0004559
3489.910439,0,5.999023,-0.0000360,-0.0002160
3490.042284,0,5.999023,-0.0000720,-0.0004319
